protein_name,msa_location,theta,weights_location,seed
SLTM_HUMAN_Beltran_2025_PF02037_19,SLTM_HUMAN_Beltran_2025_PF02037_19_theta_0.8_b0.7.a2m,0.2,SLTM_HUMAN_Beltran_2025_PF02037_19_theta_0.8_b0.7.npy,5000
M3K20_HUMAN_Beltran_2025_PF00536_330,M3K20_HUMAN_Beltran_2025_PF00536_330_theta_0.8_b0.5.a2m,0.2,M3K20_HUMAN_Beltran_2025_PF00536_330_theta_0.8_b0.5.npy,1000
M3K20_HUMAN_Beltran_2025_PF00536_330,M3K20_HUMAN_Beltran_2025_PF00536_330_theta_0.8_b0.5.a2m,0.2,M3K20_HUMAN_Beltran_2025_PF00536_330_theta_0.8_b0.5.npy,2000
M3K20_HUMAN_Beltran_2025_PF00536_330,M3K20_HUMAN_Beltran_2025_PF00536_330_theta_0.8_b0.5.a2m,0.2,M3K20_HUMAN_Beltran_2025_PF00536_330_theta_0.8_b0.5.npy,3000
M3K20_HUMAN_Beltran_2025_PF00536_330,M3K20_HUMAN_Beltran_2025_PF00536_330_theta_0.8_b0.5.a2m,0.2,M3K20_HUMAN_Beltran_2025_PF00536_330_theta_0.8_b0.5.npy,4000
M3K20_HUMAN_Beltran_2025_PF00536_330,M3K20_HUMAN_Beltran_2025_PF00536_330_theta_0.8_b0.5.a2m,0.2,M3K20_HUMAN_Beltran_2025_PF00536_330_theta_0.8_b0.5.npy,5000
WSB2_HUMAN_Beltran_2025_PF07525_369,WSB2_HUMAN_Beltran_2025_PF07525_369_theta_0.8_b0.7.a2m,0.2,WSB2_HUMAN_Beltran_2025_PF07525_369_theta_0.8_b0.7.npy,1000
WSB2_HUMAN_Beltran_2025_PF07525_369,WSB2_HUMAN_Beltran_2025_PF07525_369_theta_0.8_b0.7.a2m,0.2,WSB2_HUMAN_Beltran_2025_PF07525_369_theta_0.8_b0.7.npy,2000
WSB2_HUMAN_Beltran_2025_PF07525_369,WSB2_HUMAN_Beltran_2025_PF07525_369_theta_0.8_b0.7.a2m,0.2,WSB2_HUMAN_Beltran_2025_PF07525_369_theta_0.8_b0.7.npy,3000
WSB2_HUMAN_Beltran_2025_PF07525_369,WSB2_HUMAN_Beltran_2025_PF07525_369_theta_0.8_b0.7.a2m,0.2,WSB2_HUMAN_Beltran_2025_PF07525_369_theta_0.8_b0.7.npy,4000
WSB2_HUMAN_Beltran_2025_PF07525_369,WSB2_HUMAN_Beltran_2025_PF07525_369_theta_0.8_b0.7.a2m,0.2,WSB2_HUMAN_Beltran_2025_PF07525_369_theta_0.8_b0.7.npy,5000
ITSN2_HUMAN_Beltran_2025_PF14604_1129,ITSN2_HUMAN_Beltran_2025_PF14604_1129_theta_0.8_b1.1.a2m,0.2,ITSN2_HUMAN_Beltran_2025_PF14604_1129_theta_0.8_b1.1.npy,1000
ITSN2_HUMAN_Beltran_2025_PF14604_1129,ITSN2_HUMAN_Beltran_2025_PF14604_1129_theta_0.8_b1.1.a2m,0.2,ITSN2_HUMAN_Beltran_2025_PF14604_1129_theta_0.8_b1.1.npy,2000
ITSN2_HUMAN_Beltran_2025_PF14604_1129,ITSN2_HUMAN_Beltran_2025_PF14604_1129_theta_0.8_b1.1.a2m,0.2,ITSN2_HUMAN_Beltran_2025_PF14604_1129_theta_0.8_b1.1.npy,3000
ITSN2_HUMAN_Beltran_2025_PF14604_1129,ITSN2_HUMAN_Beltran_2025_PF14604_1129_theta_0.8_b1.1.a2m,0.2,ITSN2_HUMAN_Beltran_2025_PF14604_1129_theta_0.8_b1.1.npy,4000
ITSN2_HUMAN_Beltran_2025_PF14604_1129,ITSN2_HUMAN_Beltran_2025_PF14604_1129_theta_0.8_b1.1.a2m,0.2,ITSN2_HUMAN_Beltran_2025_PF14604_1129_theta_0.8_b1.1.npy,5000
KCMF1_HUMAN_Beltran_2025_PF05605_76,KCMF1_HUMAN_Beltran_2025_PF05605_76_theta_0.8_b0.7.a2m,0.2,KCMF1_HUMAN_Beltran_2025_PF05605_76_theta_0.8_b0.7.npy,1000
KCMF1_HUMAN_Beltran_2025_PF05605_76,KCMF1_HUMAN_Beltran_2025_PF05605_76_theta_0.8_b0.7.a2m,0.2,KCMF1_HUMAN_Beltran_2025_PF05605_76_theta_0.8_b0.7.npy,2000
KCMF1_HUMAN_Beltran_2025_PF05605_76,KCMF1_HUMAN_Beltran_2025_PF05605_76_theta_0.8_b0.7.a2m,0.2,KCMF1_HUMAN_Beltran_2025_PF05605_76_theta_0.8_b0.7.npy,3000
KCMF1_HUMAN_Beltran_2025_PF05605_76,KCMF1_HUMAN_Beltran_2025_PF05605_76_theta_0.8_b0.7.a2m,0.2,KCMF1_HUMAN_Beltran_2025_PF05605_76_theta_0.8_b0.7.npy,4000
KCMF1_HUMAN_Beltran_2025_PF05605_76,KCMF1_HUMAN_Beltran_2025_PF05605_76_theta_0.8_b0.7.a2m,0.2,KCMF1_HUMAN_Beltran_2025_PF05605_76_theta_0.8_b0.7.npy,5000
CHD7_HUMAN_Beltran_2025_PF07533_2564,CHD7_HUMAN_Beltran_2025_PF07533_2564_theta_0.8_b0.7.a2m,0.2,CHD7_HUMAN_Beltran_2025_PF07533_2564_theta_0.8_b0.7.npy,1000
CHD7_HUMAN_Beltran_2025_PF07533_2564,CHD7_HUMAN_Beltran_2025_PF07533_2564_theta_0.8_b0.7.a2m,0.2,CHD7_HUMAN_Beltran_2025_PF07533_2564_theta_0.8_b0.7.npy,2000
CHD7_HUMAN_Beltran_2025_PF07533_2564,CHD7_HUMAN_Beltran_2025_PF07533_2564_theta_0.8_b0.7.a2m,0.2,CHD7_HUMAN_Beltran_2025_PF07533_2564_theta_0.8_b0.7.npy,3000
CHD7_HUMAN_Beltran_2025_PF07533_2564,CHD7_HUMAN_Beltran_2025_PF07533_2564_theta_0.8_b0.7.a2m,0.2,CHD7_HUMAN_Beltran_2025_PF07533_2564_theta_0.8_b0.7.npy,4000
CHD7_HUMAN_Beltran_2025_PF07533_2564,CHD7_HUMAN_Beltran_2025_PF07533_2564_theta_0.8_b0.7.a2m,0.2,CHD7_HUMAN_Beltran_2025_PF07533_2564_theta_0.8_b0.7.npy,5000
STOX2_HUMAN_Beltran_2025_PF10264_64,STOX2_HUMAN_Beltran_2025_PF10264_64_theta_0.8_b0.7.a2m,0.2,STOX2_HUMAN_Beltran_2025_PF10264_64_theta_0.8_b0.7.npy,1000
STOX2_HUMAN_Beltran_2025_PF10264_64,STOX2_HUMAN_Beltran_2025_PF10264_64_theta_0.8_b0.7.a2m,0.2,STOX2_HUMAN_Beltran_2025_PF10264_64_theta_0.8_b0.7.npy,2000
STOX2_HUMAN_Beltran_2025_PF10264_64,STOX2_HUMAN_Beltran_2025_PF10264_64_theta_0.8_b0.7.a2m,0.2,STOX2_HUMAN_Beltran_2025_PF10264_64_theta_0.8_b0.7.npy,3000
STOX2_HUMAN_Beltran_2025_PF10264_64,STOX2_HUMAN_Beltran_2025_PF10264_64_theta_0.8_b0.7.a2m,0.2,STOX2_HUMAN_Beltran_2025_PF10264_64_theta_0.8_b0.7.npy,4000
STOX2_HUMAN_Beltran_2025_PF10264_64,STOX2_HUMAN_Beltran_2025_PF10264_64_theta_0.8_b0.7.a2m,0.2,STOX2_HUMAN_Beltran_2025_PF10264_64_theta_0.8_b0.7.npy,5000
RCOR3_HUMAN_Beltran_2025_PF00249_87,RCOR3_HUMAN_Beltran_2025_PF00249_87_theta_0.8_b0.7.a2m,0.2,RCOR3_HUMAN_Beltran_2025_PF00249_87_theta_0.8_b0.7.npy,1000
RCOR3_HUMAN_Beltran_2025_PF00249_87,RCOR3_HUMAN_Beltran_2025_PF00249_87_theta_0.8_b0.7.a2m,0.2,RCOR3_HUMAN_Beltran_2025_PF00249_87_theta_0.8_b0.7.npy,2000
RCOR3_HUMAN_Beltran_2025_PF00249_87,RCOR3_HUMAN_Beltran_2025_PF00249_87_theta_0.8_b0.7.a2m,0.2,RCOR3_HUMAN_Beltran_2025_PF00249_87_theta_0.8_b0.7.npy,3000
RCOR3_HUMAN_Beltran_2025_PF00249_87,RCOR3_HUMAN_Beltran_2025_PF00249_87_theta_0.8_b0.7.a2m,0.2,RCOR3_HUMAN_Beltran_2025_PF00249_87_theta_0.8_b0.7.npy,4000
RCOR3_HUMAN_Beltran_2025_PF00249_87,RCOR3_HUMAN_Beltran_2025_PF00249_87_theta_0.8_b0.7.a2m,0.2,RCOR3_HUMAN_Beltran_2025_PF00249_87_theta_0.8_b0.7.npy,5000
HECW2_HUMAN_Beltran_2025_PF00397_800,HECW2_HUMAN_Beltran_2025_PF00397_800_theta_0.8_b0.7.a2m,0.2,HECW2_HUMAN_Beltran_2025_PF00397_800_theta_0.8_b0.7.npy,1000
HECW2_HUMAN_Beltran_2025_PF00397_800,HECW2_HUMAN_Beltran_2025_PF00397_800_theta_0.8_b0.7.a2m,0.2,HECW2_HUMAN_Beltran_2025_PF00397_800_theta_0.8_b0.7.npy,2000
HECW2_HUMAN_Beltran_2025_PF00397_800,HECW2_HUMAN_Beltran_2025_PF00397_800_theta_0.8_b0.7.a2m,0.2,HECW2_HUMAN_Beltran_2025_PF00397_800_theta_0.8_b0.7.npy,3000
HECW2_HUMAN_Beltran_2025_PF00397_800,HECW2_HUMAN_Beltran_2025_PF00397_800_theta_0.8_b0.7.a2m,0.2,HECW2_HUMAN_Beltran_2025_PF00397_800_theta_0.8_b0.7.npy,4000
HECW2_HUMAN_Beltran_2025_PF00397_800,HECW2_HUMAN_Beltran_2025_PF00397_800_theta_0.8_b0.7.a2m,0.2,HECW2_HUMAN_Beltran_2025_PF00397_800_theta_0.8_b0.7.npy,5000
RERE_HUMAN_Beltran_2025_PF00320_502,RERE_HUMAN_Beltran_2025_PF00320_502_theta_0.8_b0.7.a2m,0.2,RERE_HUMAN_Beltran_2025_PF00320_502_theta_0.8_b0.7.npy,1000
RERE_HUMAN_Beltran_2025_PF00320_502,RERE_HUMAN_Beltran_2025_PF00320_502_theta_0.8_b0.7.a2m,0.2,RERE_HUMAN_Beltran_2025_PF00320_502_theta_0.8_b0.7.npy,2000
RERE_HUMAN_Beltran_2025_PF00320_502,RERE_HUMAN_Beltran_2025_PF00320_502_theta_0.8_b0.7.a2m,0.2,RERE_HUMAN_Beltran_2025_PF00320_502_theta_0.8_b0.7.npy,3000
RERE_HUMAN_Beltran_2025_PF00320_502,RERE_HUMAN_Beltran_2025_PF00320_502_theta_0.8_b0.7.a2m,0.2,RERE_HUMAN_Beltran_2025_PF00320_502_theta_0.8_b0.7.npy,4000
RERE_HUMAN_Beltran_2025_PF00320_502,RERE_HUMAN_Beltran_2025_PF00320_502_theta_0.8_b0.7.a2m,0.2,RERE_HUMAN_Beltran_2025_PF00320_502_theta_0.8_b0.7.npy,5000
RBX2_HUMAN_Beltran_2025_PF12678_48,RBX2_HUMAN_Beltran_2025_PF12678_48_theta_0.8_b0.9.a2m,0.2,RBX2_HUMAN_Beltran_2025_PF12678_48_theta_0.8_b0.9.npy,1000
RBX2_HUMAN_Beltran_2025_PF12678_48,RBX2_HUMAN_Beltran_2025_PF12678_48_theta_0.8_b0.9.a2m,0.2,RBX2_HUMAN_Beltran_2025_PF12678_48_theta_0.8_b0.9.npy,2000
RBX2_HUMAN_Beltran_2025_PF12678_48,RBX2_HUMAN_Beltran_2025_PF12678_48_theta_0.8_b0.9.a2m,0.2,RBX2_HUMAN_Beltran_2025_PF12678_48_theta_0.8_b0.9.npy,3000
RBX2_HUMAN_Beltran_2025_PF12678_48,RBX2_HUMAN_Beltran_2025_PF12678_48_theta_0.8_b0.9.a2m,0.2,RBX2_HUMAN_Beltran_2025_PF12678_48_theta_0.8_b0.9.npy,4000
RBX2_HUMAN_Beltran_2025_PF12678_48,RBX2_HUMAN_Beltran_2025_PF12678_48_theta_0.8_b0.9.a2m,0.2,RBX2_HUMAN_Beltran_2025_PF12678_48_theta_0.8_b0.9.npy,5000
DJB11_HUMAN_Beltran_2025_PF00226_25,DJB11_HUMAN_Beltran_2025_PF00226_25_theta_0.8_b1.5.a2m,0.2,DJB11_HUMAN_Beltran_2025_PF00226_25_theta_0.8_b1.5.npy,1000
DJB11_HUMAN_Beltran_2025_PF00226_25,DJB11_HUMAN_Beltran_2025_PF00226_25_theta_0.8_b1.5.a2m,0.2,DJB11_HUMAN_Beltran_2025_PF00226_25_theta_0.8_b1.5.npy,2000
DJB11_HUMAN_Beltran_2025_PF00226_25,DJB11_HUMAN_Beltran_2025_PF00226_25_theta_0.8_b1.5.a2m,0.2,DJB11_HUMAN_Beltran_2025_PF00226_25_theta_0.8_b1.5.npy,3000
DJB11_HUMAN_Beltran_2025_PF00226_25,DJB11_HUMAN_Beltran_2025_PF00226_25_theta_0.8_b1.5.a2m,0.2,DJB11_HUMAN_Beltran_2025_PF00226_25_theta_0.8_b1.5.npy,4000
DJB11_HUMAN_Beltran_2025_PF00226_25,DJB11_HUMAN_Beltran_2025_PF00226_25_theta_0.8_b1.5.a2m,0.2,DJB11_HUMAN_Beltran_2025_PF00226_25_theta_0.8_b1.5.npy,5000
ZMYM2_HUMAN_Beltran_2025_PF06467_463,ZMYM2_HUMAN_Beltran_2025_PF06467_463_theta_0.8_b0.7.a2m,0.2,ZMYM2_HUMAN_Beltran_2025_PF06467_463_theta_0.8_b0.7.npy,1000
ZMYM2_HUMAN_Beltran_2025_PF06467_463,ZMYM2_HUMAN_Beltran_2025_PF06467_463_theta_0.8_b0.7.a2m,0.2,ZMYM2_HUMAN_Beltran_2025_PF06467_463_theta_0.8_b0.7.npy,2000
ZMYM2_HUMAN_Beltran_2025_PF06467_463,ZMYM2_HUMAN_Beltran_2025_PF06467_463_theta_0.8_b0.7.a2m,0.2,ZMYM2_HUMAN_Beltran_2025_PF06467_463_theta_0.8_b0.7.npy,3000
ZMYM2_HUMAN_Beltran_2025_PF06467_463,ZMYM2_HUMAN_Beltran_2025_PF06467_463_theta_0.8_b0.7.a2m,0.2,ZMYM2_HUMAN_Beltran_2025_PF06467_463_theta_0.8_b0.7.npy,4000
ZMYM2_HUMAN_Beltran_2025_PF06467_463,ZMYM2_HUMAN_Beltran_2025_PF06467_463_theta_0.8_b0.7.a2m,0.2,ZMYM2_HUMAN_Beltran_2025_PF06467_463_theta_0.8_b0.7.npy,5000
HESX1_HUMAN_Beltran_2025_PF00046_110,HESX1_HUMAN_Beltran_2025_PF00046_110_theta_0.8_b0.8.a2m,0.2,HESX1_HUMAN_Beltran_2025_PF00046_110_theta_0.8_b0.8.npy,1000
HESX1_HUMAN_Beltran_2025_PF00046_110,HESX1_HUMAN_Beltran_2025_PF00046_110_theta_0.8_b0.8.a2m,0.2,HESX1_HUMAN_Beltran_2025_PF00046_110_theta_0.8_b0.8.npy,2000
HESX1_HUMAN_Beltran_2025_PF00046_110,HESX1_HUMAN_Beltran_2025_PF00046_110_theta_0.8_b0.8.a2m,0.2,HESX1_HUMAN_Beltran_2025_PF00046_110_theta_0.8_b0.8.npy,3000
HESX1_HUMAN_Beltran_2025_PF00046_110,HESX1_HUMAN_Beltran_2025_PF00046_110_theta_0.8_b0.8.a2m,0.2,HESX1_HUMAN_Beltran_2025_PF00046_110_theta_0.8_b0.8.npy,4000
HESX1_HUMAN_Beltran_2025_PF00046_110,HESX1_HUMAN_Beltran_2025_PF00046_110_theta_0.8_b0.8.a2m,0.2,HESX1_HUMAN_Beltran_2025_PF00046_110_theta_0.8_b0.8.npy,5000
ZO2_HUMAN_Beltran_2025_PF00595_26,ZO2_HUMAN_Beltran_2025_PF00595_26_theta_0.8_b0.7.a2m,0.2,ZO2_HUMAN_Beltran_2025_PF00595_26_theta_0.8_b0.7.npy,1000
ZO2_HUMAN_Beltran_2025_PF00595_26,ZO2_HUMAN_Beltran_2025_PF00595_26_theta_0.8_b0.7.a2m,0.2,ZO2_HUMAN_Beltran_2025_PF00595_26_theta_0.8_b0.7.npy,2000
ZO2_HUMAN_Beltran_2025_PF00595_26,ZO2_HUMAN_Beltran_2025_PF00595_26_theta_0.8_b0.7.a2m,0.2,ZO2_HUMAN_Beltran_2025_PF00595_26_theta_0.8_b0.7.npy,3000
ZO2_HUMAN_Beltran_2025_PF00595_26,ZO2_HUMAN_Beltran_2025_PF00595_26_theta_0.8_b0.7.a2m,0.2,ZO2_HUMAN_Beltran_2025_PF00595_26_theta_0.8_b0.7.npy,4000
ZO2_HUMAN_Beltran_2025_PF00595_26,ZO2_HUMAN_Beltran_2025_PF00595_26_theta_0.8_b0.7.a2m,0.2,ZO2_HUMAN_Beltran_2025_PF00595_26_theta_0.8_b0.7.npy,5000
ZO2_HUMAN_Beltran_2025_PF00595_509,ZO2_HUMAN_Beltran_2025_PF00595_509_theta_0.8_b0.7.a2m,0.2,ZO2_HUMAN_Beltran_2025_PF00595_509_theta_0.8_b0.7.npy,1000
ZO2_HUMAN_Beltran_2025_PF00595_509,ZO2_HUMAN_Beltran_2025_PF00595_509_theta_0.8_b0.7.a2m,0.2,ZO2_HUMAN_Beltran_2025_PF00595_509_theta_0.8_b0.7.npy,2000
ZO2_HUMAN_Beltran_2025_PF00595_509,ZO2_HUMAN_Beltran_2025_PF00595_509_theta_0.8_b0.7.a2m,0.2,ZO2_HUMAN_Beltran_2025_PF00595_509_theta_0.8_b0.7.npy,3000
ZO2_HUMAN_Beltran_2025_PF00595_509,ZO2_HUMAN_Beltran_2025_PF00595_509_theta_0.8_b0.7.a2m,0.2,ZO2_HUMAN_Beltran_2025_PF00595_509_theta_0.8_b0.7.npy,4000
ZO2_HUMAN_Beltran_2025_PF00595_509,ZO2_HUMAN_Beltran_2025_PF00595_509_theta_0.8_b0.7.a2m,0.2,ZO2_HUMAN_Beltran_2025_PF00595_509_theta_0.8_b0.7.npy,5000
RLP24_HUMAN_Beltran_2025_PF01246_2,RLP24_HUMAN_Beltran_2025_PF01246_2_theta_0.8_b0.7.a2m,0.2,RLP24_HUMAN_Beltran_2025_PF01246_2_theta_0.8_b0.7.npy,1000
RLP24_HUMAN_Beltran_2025_PF01246_2,RLP24_HUMAN_Beltran_2025_PF01246_2_theta_0.8_b0.7.a2m,0.2,RLP24_HUMAN_Beltran_2025_PF01246_2_theta_0.8_b0.7.npy,2000
RLP24_HUMAN_Beltran_2025_PF01246_2,RLP24_HUMAN_Beltran_2025_PF01246_2_theta_0.8_b0.7.a2m,0.2,RLP24_HUMAN_Beltran_2025_PF01246_2_theta_0.8_b0.7.npy,3000
RLP24_HUMAN_Beltran_2025_PF01246_2,RLP24_HUMAN_Beltran_2025_PF01246_2_theta_0.8_b0.7.a2m,0.2,RLP24_HUMAN_Beltran_2025_PF01246_2_theta_0.8_b0.7.npy,4000
RLP24_HUMAN_Beltran_2025_PF01246_2,RLP24_HUMAN_Beltran_2025_PF01246_2_theta_0.8_b0.7.a2m,0.2,RLP24_HUMAN_Beltran_2025_PF01246_2_theta_0.8_b0.7.npy,5000
MKRN1_HUMAN_Beltran_2025_PF00642_89,MKRN1_HUMAN_Beltran_2025_PF00642_89_theta_0.8_b1.2.a2m,0.2,MKRN1_HUMAN_Beltran_2025_PF00642_89_theta_0.8_b1.2.npy,1000
MKRN1_HUMAN_Beltran_2025_PF00642_89,MKRN1_HUMAN_Beltran_2025_PF00642_89_theta_0.8_b1.2.a2m,0.2,MKRN1_HUMAN_Beltran_2025_PF00642_89_theta_0.8_b1.2.npy,2000
MKRN1_HUMAN_Beltran_2025_PF00642_89,MKRN1_HUMAN_Beltran_2025_PF00642_89_theta_0.8_b1.2.a2m,0.2,MKRN1_HUMAN_Beltran_2025_PF00642_89_theta_0.8_b1.2.npy,3000
MKRN1_HUMAN_Beltran_2025_PF00642_89,MKRN1_HUMAN_Beltran_2025_PF00642_89_theta_0.8_b1.2.a2m,0.2,MKRN1_HUMAN_Beltran_2025_PF00642_89_theta_0.8_b1.2.npy,4000
MKRN1_HUMAN_Beltran_2025_PF00642_89,MKRN1_HUMAN_Beltran_2025_PF00642_89_theta_0.8_b1.2.a2m,0.2,MKRN1_HUMAN_Beltran_2025_PF00642_89_theta_0.8_b1.2.npy,5000
CIDEB_HUMAN_Beltran_2025_PF02017_36,CIDEB_HUMAN_Beltran_2025_PF02017_36_theta_0.8_b0.7.a2m,0.2,CIDEB_HUMAN_Beltran_2025_PF02017_36_theta_0.8_b0.7.npy,1000
CIDEB_HUMAN_Beltran_2025_PF02017_36,CIDEB_HUMAN_Beltran_2025_PF02017_36_theta_0.8_b0.7.a2m,0.2,CIDEB_HUMAN_Beltran_2025_PF02017_36_theta_0.8_b0.7.npy,2000
CIDEB_HUMAN_Beltran_2025_PF02017_36,CIDEB_HUMAN_Beltran_2025_PF02017_36_theta_0.8_b0.7.a2m,0.2,CIDEB_HUMAN_Beltran_2025_PF02017_36_theta_0.8_b0.7.npy,3000
CIDEB_HUMAN_Beltran_2025_PF02017_36,CIDEB_HUMAN_Beltran_2025_PF02017_36_theta_0.8_b0.7.a2m,0.2,CIDEB_HUMAN_Beltran_2025_PF02017_36_theta_0.8_b0.7.npy,4000
CIDEB_HUMAN_Beltran_2025_PF02017_36,CIDEB_HUMAN_Beltran_2025_PF02017_36_theta_0.8_b0.7.a2m,0.2,CIDEB_HUMAN_Beltran_2025_PF02017_36_theta_0.8_b0.7.npy,5000
BAZ2B_HUMAN_Beltran_2025_PF00628_1927,BAZ2B_HUMAN_Beltran_2025_PF00628_1927_theta_0.8_b0.7.a2m,0.2,BAZ2B_HUMAN_Beltran_2025_PF00628_1927_theta_0.8_b0.7.npy,1000
BAZ2B_HUMAN_Beltran_2025_PF00628_1927,BAZ2B_HUMAN_Beltran_2025_PF00628_1927_theta_0.8_b0.7.a2m,0.2,BAZ2B_HUMAN_Beltran_2025_PF00628_1927_theta_0.8_b0.7.npy,2000
BAZ2B_HUMAN_Beltran_2025_PF00628_1927,BAZ2B_HUMAN_Beltran_2025_PF00628_1927_theta_0.8_b0.7.a2m,0.2,BAZ2B_HUMAN_Beltran_2025_PF00628_1927_theta_0.8_b0.7.npy,3000
BAZ2B_HUMAN_Beltran_2025_PF00628_1927,BAZ2B_HUMAN_Beltran_2025_PF00628_1927_theta_0.8_b0.7.a2m,0.2,BAZ2B_HUMAN_Beltran_2025_PF00628_1927_theta_0.8_b0.7.npy,4000
BAZ2B_HUMAN_Beltran_2025_PF00628_1927,BAZ2B_HUMAN_Beltran_2025_PF00628_1927_theta_0.8_b0.7.a2m,0.2,BAZ2B_HUMAN_Beltran_2025_PF00628_1927_theta_0.8_b0.7.npy,5000
ZMYM5_HUMAN_Beltran_2025_PF06467_334,ZMYM5_HUMAN_Beltran_2025_PF06467_334_theta_0.8_b0.7.a2m,0.2,ZMYM5_HUMAN_Beltran_2025_PF06467_334_theta_0.8_b0.7.npy,1000
ZMYM5_HUMAN_Beltran_2025_PF06467_334,ZMYM5_HUMAN_Beltran_2025_PF06467_334_theta_0.8_b0.7.a2m,0.2,ZMYM5_HUMAN_Beltran_2025_PF06467_334_theta_0.8_b0.7.npy,2000
ZMYM5_HUMAN_Beltran_2025_PF06467_334,ZMYM5_HUMAN_Beltran_2025_PF06467_334_theta_0.8_b0.7.a2m,0.2,ZMYM5_HUMAN_Beltran_2025_PF06467_334_theta_0.8_b0.7.npy,3000
ZMYM5_HUMAN_Beltran_2025_PF06467_334,ZMYM5_HUMAN_Beltran_2025_PF06467_334_theta_0.8_b0.7.a2m,0.2,ZMYM5_HUMAN_Beltran_2025_PF06467_334_theta_0.8_b0.7.npy,4000
ZMYM5_HUMAN_Beltran_2025_PF06467_334,ZMYM5_HUMAN_Beltran_2025_PF06467_334_theta_0.8_b0.7.a2m,0.2,ZMYM5_HUMAN_Beltran_2025_PF06467_334_theta_0.8_b0.7.npy,5000
SALL4_HUMAN_Beltran_2025_PF00096_383,SALL4_HUMAN_Beltran_2025_PF00096_383_theta_0.8_b1.5.a2m,0.2,SALL4_HUMAN_Beltran_2025_PF00096_383_theta_0.8_b1.5.npy,1000
SALL4_HUMAN_Beltran_2025_PF00096_383,SALL4_HUMAN_Beltran_2025_PF00096_383_theta_0.8_b1.5.a2m,0.2,SALL4_HUMAN_Beltran_2025_PF00096_383_theta_0.8_b1.5.npy,2000
SALL4_HUMAN_Beltran_2025_PF00096_383,SALL4_HUMAN_Beltran_2025_PF00096_383_theta_0.8_b1.5.a2m,0.2,SALL4_HUMAN_Beltran_2025_PF00096_383_theta_0.8_b1.5.npy,3000
SALL4_HUMAN_Beltran_2025_PF00096_383,SALL4_HUMAN_Beltran_2025_PF00096_383_theta_0.8_b1.5.a2m,0.2,SALL4_HUMAN_Beltran_2025_PF00096_383_theta_0.8_b1.5.npy,4000
SALL4_HUMAN_Beltran_2025_PF00096_383,SALL4_HUMAN_Beltran_2025_PF00096_383_theta_0.8_b1.5.a2m,0.2,SALL4_HUMAN_Beltran_2025_PF00096_383_theta_0.8_b1.5.npy,5000
SALL4_HUMAN_Beltran_2025_PF00096_627,SALL4_HUMAN_Beltran_2025_PF00096_627_theta_0.8_b1.5.a2m,0.2,SALL4_HUMAN_Beltran_2025_PF00096_627_theta_0.8_b1.5.npy,1000
SALL4_HUMAN_Beltran_2025_PF00096_627,SALL4_HUMAN_Beltran_2025_PF00096_627_theta_0.8_b1.5.a2m,0.2,SALL4_HUMAN_Beltran_2025_PF00096_627_theta_0.8_b1.5.npy,2000
SALL4_HUMAN_Beltran_2025_PF00096_627,SALL4_HUMAN_Beltran_2025_PF00096_627_theta_0.8_b1.5.a2m,0.2,SALL4_HUMAN_Beltran_2025_PF00096_627_theta_0.8_b1.5.npy,3000
SALL4_HUMAN_Beltran_2025_PF00096_627,SALL4_HUMAN_Beltran_2025_PF00096_627_theta_0.8_b1.5.a2m,0.2,SALL4_HUMAN_Beltran_2025_PF00096_627_theta_0.8_b1.5.npy,4000
SALL4_HUMAN_Beltran_2025_PF00096_627,SALL4_HUMAN_Beltran_2025_PF00096_627_theta_0.8_b1.5.a2m,0.2,SALL4_HUMAN_Beltran_2025_PF00096_627_theta_0.8_b1.5.npy,5000
SALL4_HUMAN_Beltran_2025_PF00096_899,SALL4_HUMAN_Beltran_2025_PF00096_899_theta_0.8_b1.5.a2m,0.2,SALL4_HUMAN_Beltran_2025_PF00096_899_theta_0.8_b1.5.npy,1000
SALL4_HUMAN_Beltran_2025_PF00096_899,SALL4_HUMAN_Beltran_2025_PF00096_899_theta_0.8_b1.5.a2m,0.2,SALL4_HUMAN_Beltran_2025_PF00096_899_theta_0.8_b1.5.npy,2000
SALL4_HUMAN_Beltran_2025_PF00096_899,SALL4_HUMAN_Beltran_2025_PF00096_899_theta_0.8_b1.5.a2m,0.2,SALL4_HUMAN_Beltran_2025_PF00096_899_theta_0.8_b1.5.npy,3000
SALL4_HUMAN_Beltran_2025_PF00096_899,SALL4_HUMAN_Beltran_2025_PF00096_899_theta_0.8_b1.5.a2m,0.2,SALL4_HUMAN_Beltran_2025_PF00096_899_theta_0.8_b1.5.npy,4000
SALL4_HUMAN_Beltran_2025_PF00096_899,SALL4_HUMAN_Beltran_2025_PF00096_899_theta_0.8_b1.5.a2m,0.2,SALL4_HUMAN_Beltran_2025_PF00096_899_theta_0.8_b1.5.npy,5000
TRIM1_HUMAN_Beltran_2025_PF00643_191,TRIM1_HUMAN_Beltran_2025_PF00643_191_theta_0.8_b0.9.a2m,0.2,TRIM1_HUMAN_Beltran_2025_PF00643_191_theta_0.8_b0.9.npy,1000
TRIM1_HUMAN_Beltran_2025_PF00643_191,TRIM1_HUMAN_Beltran_2025_PF00643_191_theta_0.8_b0.9.a2m,0.2,TRIM1_HUMAN_Beltran_2025_PF00643_191_theta_0.8_b0.9.npy,2000
