DMS_index,DMS_ID,MSA_num_seqs,MSA_Neff_L,MSA_depth,MSA_start,MSA_end,seq_len,number of mutants,Site_Independent,EVmutation,EVE_ensemble,MSA_Transformer_ensemble,ESM2_650M,GEMME,VespaG,Tranception_L_no_retrieval,Tranception_L,ESM-IF1_142M,ProteinMPNN,SaProt_650M_AF2,PoET,ESCOTT,VenusREM,ProSST-2048,RSALOR,ESM3_1.4B_open,Progen3_3B,AIDO.Protein-RAG-16B
DMS_sub_715,TRI36_HUMAN_Beltran_2025_PF00643_208,46357,35.98688916803865,Medium,1,45,45,808,0.575679730357223,0.5646665389764686,0.6114160630618444,0.5215715658993124,0.4614319262742234,0.46807095221747536,0.5212607794248163,0.4779145740748939,0.5925085673289484,0.49598210887187916,0.4599388681958247,0.5090157195352936,0.546071194443278,0.4742555907185464,0.4932895645035713,0.46838369786404477,0.4816840927653335,0.48703962466118,0.43496922933512916,0.5371810674313833
DMS_sub_716,PRDM8_HUMAN_Beltran_2025_PF00096_668,3798,0.9260592769732456,Low,1,21,21,398,0.20771926688574718,0.18664390221997534,0.24653076591698725,0.12575196419932122,0.2595078125189601,0.21314498611657826,0.29775438706355367,0.2626456015730252,0.25397913670067834,0.24511519192881115,0.12428366545724914,0.26762152401472195,0.27332322077629423,0.13820444596432585,0.16607536108961718,0.1202335668529181,0.12224589114223612,0.2196395631170119,0.2846687503096036,0.2160997937119683
DMS_sub_717,PRDM5_HUMAN_Beltran_2025_PF00096_433,10542,17.8764070276633,Medium,1,23,23,437,0.5903627106699922,0.5768189714443777,0.537535799297238,0.4855831214057021,0.5878211519641183,0.5588768139576376,0.5852527127359903,0.6049400539340603,0.593799222307316,0.40687885049758504,0.21411899601088114,0.5109176641381061,0.5818571733824456,0.5739851941733467,0.3253260013993982,0.028776096001131943,0.44059626125641704,0.5423559563597362,0.5650359239263444,0.5879760005746125
DMS_sub_718,SALL1_HUMAN_Beltran_2025_PF00096_1030,16637,20.660215706039107,Medium,1,22,22,386,0.47140267626770727,0.49653903279189193,0.4294051186538772,0.432826674470246,0.47592434075142837,0.4444862708109859,0.45823880100298947,0.5337463596771947,0.4921117601922518,0.4891591278143875,0.5518333455916297,0.42866240077952333,0.5040383001342154,0.4072163055709214,0.42385506207653456,0.476749350179884,0.43562980688253405,0.49142799912601526,0.5525884566491869,0.5147879960882191
DMS_sub_719,ZFP57_HUMAN_Beltran_2025_PF00096_176,480106,56.990154098233525,Medium,1,22,22,418,0.18377814577122273,0.23302134123442003,0.2555603203989874,0.21884113108960135,0.24621690321744272,0.3047159883958264,0.2979203965965869,0.28888057862853156,0.2673478761611647,0.20523802720735793,0.31108595212649237,0.24272374588709889,0.2498776532324973,0.29726534577399516,0.23097829190028663,0.1807487926138289,0.2939913090796304,0.255986730590306,0.3557589323820203,0.3014543886313759
DMS_sub_720,TRM13_HUMAN_Beltran_2025_PF11722_18,2926,13.209839264961188,Medium,1,28,28,439,0.10764119334960194,0.03909934936770142,0.05326509479907179,0.08193939907991837,0.18736447902466385,0.08910685227048602,0.17448935253251002,-0.016937627070587977,0.10193418372749283,0.3369814796835718,0.32169987299192104,0.21011877656654832,0.1312987312595021,0.14730434813010332,0.07405211820680833,0.13276256168409803,0.22342532008848148,0.3151533633343466,0.14572137210149885,0.32280731241589583
DMS_sub_721,FANCL_HUMAN_Beltran_2025_PF11793_305,3018,4.126187734005559,Medium,1,67,67,811,0.5463684138812736,0.4964770021343214,0.5477930561293731,0.2895692806678526,0.39916936442318685,0.476336926356299,0.495347515591721,0.350406494851447,0.4686362011613972,0.5738735162315858,0.518100769206015,0.5099523825740302,0.4488223959238708,0.47779063730950266,0.5907269427973748,0.5949843367911581,0.5642397148900938,0.5949545421559782,0.3852255863991134,0.5715026178182786
DMS_sub_722,SLTM_HUMAN_Beltran_2025_PF02037_19,27255,43.89276376894369,Medium,1,50,50,888,0.35560078951190033,0.4289054434349646,0.6140945377916791,0.512435779767873,0.5739850213397123,0.54065624888542,0.5740708364693737,0.4091826387381192,0.48370751350447605,0.5463553196066486,0.47558392686477347,0.5954290097767341,0.5867099123510056,0.5490427952433883,0.6060574042379951,0.5915791879673737,0.5553270969431264,0.6278292373413739,0.5432572239962326,0.6527472720973597
DMS_sub_723,M3K20_HUMAN_Beltran_2025_PF00536_330,45357,35.241757150761565,Medium,1,84,84,1479,0.433947055424009,0.36269768629082844,0.5873829230186691,0.5925047191581402,0.6676081477617712,0.5291679728231413,0.5660101250907267,0.46061874419697785,0.5729866661818779,0.6811778287472358,0.5282232456014136,0.7032883420495142,0.5930282240120875,0.5444282907308136,0.5982353224879005,0.5693338710902658,0.6081333433143825,0.6483525627442336,0.6312373638028822,0.6203290198291029
DMS_sub_724,WSB2_HUMAN_Beltran_2025_PF07525_369,40825,86.42135219115687,Medium,1,33,33,599,0.15300544693753107,0.05645625040073201,0.14620451152550343,0.018521951301221095,0.09820497931334832,0.15159864315727856,0.1641878046465402,0.04168000178670135,0.12463632252192895,0.3576302527293294,0.31245554620654753,0.13628220947956737,0.056829834239197914,0.1638131094372575,0.18871279334007066,0.23245861273806398,-0.0197062532391717,0.3069906339800289,0.1429655334141071,0.0818596860832369
DMS_sub_725,ITSN2_HUMAN_Beltran_2025_PF14604_1129,137678,62.58264092436427,Medium,1,55,55,1035,0.5435861078886326,0.575519762742743,0.5906670251432792,0.5340227144094543,0.6156447352127681,0.5398126281381567,0.5878927887978266,0.4749813510090316,0.5646373863823054,0.6205182447181186,0.4246200394767167,0.5946060521054887,0.5734833545075859,0.5605707929996012,0.6180888200607343,0.6439423827343587,0.5835939431258932,0.6230379421492733,0.5135300625201659,0.6346838352134878
DMS_sub_726,KCMF1_HUMAN_Beltran_2025_PF05605_76,5835,5.471016111656648,Medium,1,62,62,1093,0.5556311645667391,0.5218826017752527,0.5951170357717595,0.3672341669209189,0.38342603972938005,0.5706345473798772,0.5714982239957478,0.4727335239296588,0.5732267658792687,0.531784572843414,0.48047519843896275,0.5210724186787291,0.47797636726016113,0.5746021684344619,0.5725476804273288,0.5620258214585433,0.6071735883353255,0.5397022881604868,0.5058553441007738,0.5536960822400239
DMS_sub_727,CHD7_HUMAN_Beltran_2025_PF07533_2564,24102,9.741919508277237,Medium,1,42,42,693,0.5188617654219944,0.5245025640762103,0.5738809553510428,0.5543089813825084,0.004000025744275014,0.5690197739679044,0.21812489625895487,-0.12030110525960683,0.4904287635087811,0.5028968889684214,0.5123032124654646,0.6011624621860681,0.6047703023850792,0.5526310946547142,0.5339682458069148,0.5334186740425579,0.5690185204896332,0.5932052204889813,0.049659696921015364,0.3962908625283165
DMS_sub_728,STOX2_HUMAN_Beltran_2025_PF10264_64,4180,1.4821423255556112,Medium,1,78,78,1457,0.3597719798165347,0.40085439031680076,0.2592574309669728,0.30550737005453826,0.37877426605331016,0.3621641135726591,0.4578258702910895,0.37229907475108537,0.46429818512605653,0.44658380356027355,0.3766289989735426,0.4320352242822192,0.3217538227377257,0.3860055495476535,0.4935202302353482,0.5009562903388612,0.3725412476058784,0.513208954586708,0.3221025998643804,0.46940869980811956
DMS_sub_729,RCOR3_HUMAN_Beltran_2025_PF00249_87,61350,29.257013828273347,Medium,1,48,48,772,0.34154690948372035,0.3317442022089019,0.34859219097427496,0.3507713964453846,0.34199473050819074,0.36782722122596784,0.37515230783140374,0.38997149117812097,0.4344674721083726,0.5449830927883564,0.49813585079708755,0.38006906227870574,0.4097250078115887,0.38160897196398985,0.46098186516461476,0.49827654671608634,0.39221866153709767,0.5553345093686854,0.3901719003803801,0.4532416049034175
DMS_sub_730,HECW2_HUMAN_Beltran_2025_PF00397_800,167922,67.96119195590502,Medium,1,45,45,782,0.3112996281313689,0.42375000101047466,0.6460208239791395,0.6431544419996379,0.641538167944199,0.5897599946389126,0.670742742042435,0.5588573060367623,0.6146307305616446,0.6095247499335963,0.48670457127521416,0.6583337923357595,0.665480265635055,0.5847336545957798,0.6056011260971047,0.6024009988227372,0.6480146722645707,0.6410248909540726,0.5781588578330009,0.6716907675267947
DMS_sub_731,RERE_HUMAN_Beltran_2025_PF00320_502,63610,41.15118290700542,Medium,1,42,42,756,0.45132668911738766,0.5218280431454607,0.5558164487180345,0.499765866522401,0.4994290542513475,0.4378572424146031,0.5358119309709951,0.4032667554783668,0.5347043178118097,0.6210385303309378,0.5012601854381022,0.6014781455389916,0.4980907618323501,0.5029324058674305,0.45941072960862933,0.4384874597556723,0.5431408320034223,0.6077246063324387,0.3883367193462539,0.5365882867191885
DMS_sub_732,RBX2_HUMAN_Beltran_2025_PF12678_48,6111,5.81504537099931,Medium,1,56,56,1059,0.39569087949233595,0.299119647503308,0.4029374471522951,0.21651725699174734,0.3444926731279114,0.3566685917393015,0.41899501276186946,0.41144559986040297,0.42514873860027735,0.4680528795366624,0.4402533337927289,0.4102927222536064,0.4057150208675966,0.323478377822411,0.45773032014251497,0.4897308301929229,0.4128472980829199,0.3898469985665465,0.43394657262393344,0.3931901781535761
DMS_sub_733,DJB11_HUMAN_Beltran_2025_PF00226_25,86393,81.51901326326819,Medium,1,63,63,1061,0.6369514885829513,0.6586380935490231,0.6312563899098614,0.6687512372540323,0.6600068945382056,0.6192644348824715,0.6610649016790857,0.6365423264469449,0.6770482734068645,0.6930083730491031,0.62155260247556,0.6939957481889354,0.693290852162079,0.6535178190179718,0.6584382798449182,0.669093854298785,0.6625281086761143,0.6895378726523449,0.5794259306060504,0.7104315280951661
DMS_sub_734,ZMYM2_HUMAN_Beltran_2025_PF06467_463,7260,2.2806487563746467,Medium,1,44,44,760,0.23759921280408416,0.25272543616281035,0.23537179990433563,0.12152459607778239,0.4179046601977551,0.2619490583141181,0.43911919185855486,0.3300859200635451,0.297642171767713,0.3862994284547725,0.285312678938056,0.41632126791007085,0.2546691415397708,0.25304221435484797,0.31073104228927867,0.35031598616335613,0.24981738537936246,0.33940188923377324,0.401707340965846,0.3536576786559493
DMS_sub_735,HESX1_HUMAN_Beltran_2025_PF00046_110,242307,84.93532442598152,Medium,1,56,56,1021,0.4128468782542618,0.3560997832611477,0.43335795312364866,0.4780382680533636,0.4764677888966411,0.34109972109067627,0.37383777509817334,0.454601900234399,0.485329674938353,0.6281302607507271,0.5903542290334127,0.4296594260766692,0.4261799171386142,0.36764299632584924,0.41963377261519436,0.42875905222669486,0.5197952888299449,0.51248642368576,0.49581293970534296,0.5272697832471744
DMS_sub_736,ZO2_HUMAN_Beltran_2025_PF00595_26,116064,9.433894479522744,Medium,1,96,96,1796,0.5892380891535904,0.6006138104949922,0.656965250958929,0.5975992077988626,0.5697430601684782,0.6216251124375373,0.6203123842180635,0.5471307098118295,0.6293867529589977,0.6667184200614923,0.4665022242412614,0.6156407345348357,0.6488045625533817,0.644711544056105,0.6497614336679589,0.6463916696666343,0.6588893400328536,0.689717726844004,0.48302780138674645,0.6819633635031749
DMS_sub_737,ZO2_HUMAN_Beltran_2025_PF00595_509,17220,1.80031664108325,Medium,1,95,95,1804,0.3657045714740989,0.3854297428190638,0.40175285855357934,0.3658565936590053,0.4626151995948141,0.4145814234909654,0.47173260961172275,0.41999799058575843,0.4743421562343385,0.5741672053336808,0.4926167616115325,0.5163987834326361,0.46034662511169666,0.4285605387521723,0.5206244522003307,0.5379497338006459,0.4634940487621056,0.5991375612279322,0.440260257897853,0.5611506720436571
DMS_sub_738,RLP24_HUMAN_Beltran_2025_PF01246_2,9609,16.77938385695781,Medium,1,64,64,1068,0.13812453232256336,0.13343687596102607,0.13758852398174914,0.12651249057326341,0.07588852481703727,0.1465684471033755,0.2582272485541714,0.37714376703957125,0.33848071007971997,0.3575663178569423,0.2315704826467702,0.17076527814226458,0.23403801353019216,0.1547261119352484,0.1750948212223673,0.17537710831184417,0.2693856400763934,0.1859599234765615,0.20428778736571926,0.23832469075253102
DMS_sub_739,MKRN1_HUMAN_Beltran_2025_PF00642_89,33037,81.60304495254665,Medium,1,22,22,415,0.5376896259599537,0.6454845369850327,0.703258407036837,0.5991892318437629,0.6990997434554271,0.6967624734203788,0.6572624947952345,0.6812102926757196,0.6802742743549448,0.6597836160696297,0.6307245705228943,0.7120950356610388,0.7035014640501808,0.6561425773471101,0.6711150622557119,0.6402165518260332,0.6760089294691188,0.7335402257884496,0.6582752414339633,0.7111414591951681
DMS_sub_740,CIDEB_HUMAN_Beltran_2025_PF02017_36,6532,7.187062826467708,Medium,1,74,74,1205,0.572835895925502,0.5760899895324715,0.543596321597478,0.5308744472895275,0.5701742784052755,0.5488731940418791,0.5727187856132777,0.24502257156409812,0.49369469364288876,0.616672447494356,0.5658466666036841,0.6733498730622623,0.5785186624031454,0.5806155365889869,0.6368407917875492,0.6179034926296468,0.6166800397842723,0.6829189567439541,0.2732892222913984,0.6361583167944072
DMS_sub_741,BAZ2B_HUMAN_Beltran_2025_PF00628_1927,142541,78.38476972358333,Medium,1,56,56,1020,0.49549051233407787,0.49740105962062453,0.5773133589495496,0.43447752974045684,0.4357200790637855,0.432895632396295,0.4638654690778473,0.48406553056104706,0.505745640750448,0.46275043305218866,0.4058008345243004,0.39841306243665753,0.4173176311069982,0.4361278612928461,0.43390313471820335,0.43716276653773356,0.4303919361104306,0.4274754070625231,0.46571006684155136,0.47051449910592735
DMS_sub_742,ZMYM5_HUMAN_Beltran_2025_PF06467_334,9149,5.417327144291738,Medium,1,40,40,678,0.5101601842044391,0.5054930817568822,0.5136373519478735,0.46115349945769696,0.630416514251444,0.4812979169489859,0.5353400632375025,0.4572037978385916,0.548834357314007,0.5423030766278195,0.5231946787798759,0.6343471569488919,0.5162895737090997,0.4758568039021005,0.5666836727435305,0.5451239510445997,0.4996841061588961,0.5855912758615912,0.47749629835791135,0.5855306755434276
DMS_sub_743,SALL4_HUMAN_Beltran_2025_PF00096_383,16907,16.783251272412397,Medium,1,22,22,381,0.4257455560028356,0.4327346888339056,0.38740752423933383,0.43692998006001516,0.5001353922796024,0.35477492745937383,0.44822221691839353,0.5022797542977284,0.47990704799265754,0.4683798274182384,0.5175654124799569,0.4257503531264984,0.41934373799858093,0.3794376739970023,0.3722079139391125,0.471918686521308,0.44794816029126366,0.453219421436316,0.5306364088065734,0.5223243540997456
DMS_sub_744,SALL4_HUMAN_Beltran_2025_PF00096_627,7220,1.4010509357525125,Medium,1,22,22,415,0.2650422451891597,0.28759440773074124,0.2884825254194034,0.21367728438838968,0.39550442572967454,0.3149837559175538,0.3937141542759668,0.34734254744731435,0.3461555251104753,0.29443526614820487,0.2981487824206525,0.30058259795032977,0.31592607889752994,0.3018332132487606,0.2788201300184014,0.28419917126700783,0.30688138604375914,0.33622593933167466,0.4875784072745833,0.3876774631295885
DMS_sub_745,SALL4_HUMAN_Beltran_2025_PF00096_899,44307,42.348605556008536,Medium,1,22,22,399,0.3214013230650411,0.417885106943409,0.3854093091515789,0.38210943732333874,0.3942041218406001,0.3617666644535854,0.34337469033960677,0.37758134552373496,0.38393472928244315,0.4368474155007852,0.4627598737465468,0.38965109332617515,0.4355077282799212,0.3294323841467936,0.3428472410382386,0.40095450943413113,0.3795805033495703,0.3677452180278414,0.44889090418686073,0.44545486446255306
DMS_sub_746,TRIM1_HUMAN_Beltran_2025_PF00643_191,30346,16.30894431235166,Medium,1,45,45,796,0.4559195937511896,0.47205527369391215,0.5460297839371746,0.47786520821556716,0.3737770119242434,0.4427792761299742,0.49108460427994716,0.47609302491355276,0.5436131147393548,0.5197905738035431,0.44070139338892084,0.46327739004291346,0.49221828814794705,0.41923888276332344,0.5227756110013815,0.5379888902383285,0.4975689937193669,0.5416997696859503,0.4173579937127458,0.48366806097922216
DMS_sub_747,PO2F3_HUMAN_Beltran_2025_PF00157_186,23198,1.7131410390767543,Medium,1,75,75,790,0.4353761088637417,0.45496652573198165,0.523498187925669,0.3702144865613889,0.5091199816698999,0.4970541423788582,0.587837235203715,0.33059066936891746,0.4335406556217063,0.6166706868422924,0.4753329459312748,0.4020874757358051,0.42000633614239574,0.5393351869669534,0.5933369839229634,0.5918032689729226,0.5671458807022577,0.6302698887942483,0.42278979208104583,0.6492898764095564
DMS_sub_748,RCOR1_HUMAN_Beltran_2025_PF00249_383,30160,12.264582384224989,Medium,1,64,64,1067,0.4452020688245403,0.422899446689542,0.6017752647417883,0.5098560765363361,0.5504204682701157,0.5200193941338138,0.5882554470070575,0.44785614648063116,0.4952297025153947,0.6374129752337554,0.5835234385625111,0.48795932372505374,0.5434104407075638,0.5862364938347766,0.5903995426716889,0.5873424815739493,0.6489159391759362,0.6817185973213946,0.5107273450738247,0.5820063066581505
DMS_sub_749,PACN3_HUMAN_Beltran_2025_PF14604_365,8996,2.039603909063145,Medium,1,59,59,1071,0.3683958979681709,0.42355999494394175,0.36880605650709136,0.4174559051234804,0.5150850380896987,0.4579468380423889,0.5379005231309472,0.4938822315090284,0.49457771058926314,0.6776744357989031,0.5269129102770471,0.5376489341341211,0.5118124177207166,0.48612957503773535,0.6119528861800627,0.6480088539477965,0.5114412961424101,0.6810818858074407,0.503194282076424,0.616152922218261
DMS_sub_750,ELF5_HUMAN_Beltran_2025_PF02198_47,3023,1.4435355650704675,Medium,1,83,83,1427,0.5057343033792134,0.5616336121108433,0.6114687530328974,0.4094424642333389,0.7025159506940426,0.5455073846770155,0.6381443992031259,0.5073241785154935,0.5944924743540957,0.7118391660138786,0.5988514314676927,0.7551513605112055,0.5366905405962932,0.5431800117567833,0.6954863613492797,0.6853687947047453,0.5891659680216639,0.727399556691128,0.4545887028753443,0.6261187902326634
DMS_sub_751,ZHX1_HUMAN_Beltran_2025_PF18387_100,3842,1.4702608982741705,Medium,1,50,50,944,0.5050069821165565,0.48838492708684544,0.5193379798189227,0.2812744373890734,0.3613937681644424,0.395243300816345,0.39939323237847607,0.28927329677549857,0.4794587135259711,0.4018802578277389,0.28133539189168466,0.38059964092640197,0.433265646847436,0.40253470217733595,0.3668212828564753,0.2977639637434379,0.44378036854563835,0.3599020529825435,0.38832321954701277,0.4500711278744749
